Station name	Scarrawalsh
Station number	12001
Time series name	WEB.Day.Mean
From	1955/09/05 00:00:00
To	2022/05/02 00:00:00
Unit	cubic meter per second

Date	Value	Quality
1957/08/09 00:00:00	1.724	F
1957/08/10 00:00:00	6.132	F
1957/08/11 00:00:00	19.175	F
1957/08/12 00:00:00	19.089	F
1957/08/13 00:00:00	4.291	F
1957/08/14 00:00:00	3.249	F
1957/08/15 00:00:00	2.183	F
1957/08/16 00:00:00	1.108	F
1957/08/17 00:00:00	0.827	F
1957/08/18 00:00:00	1.002	F
1957/08/19 00:00:00	1.073	F
1957/08/20 00:00:00	1.280	F
1957/08/21 00:00:00	1.632	F
1957/08/22 00:00:00	1.567	F
1957/08/23 00:00:00	1.850	F
1957/08/24 00:00:00	3.629	F
1957/08/25 00:00:00	4.495	F
1957/08/26 00:00:00	3.833	F
1957/08/27 00:00:00	3.661	F
1957/08/28 00:00:00	4.097	F
1957/08/29 00:00:00	4.225	F
1957/08/30 00:00:00	3.500	F
1957/08/31 00:00:00	3.642	F
1957/09/01 00:00:00	3.436	F
1957/09/02 00:00:00	2.994	F
1957/09/03 00:00:00	2.088	F
1957/09/04 00:00:00	3.305	F
1957/09/05 00:00:00	3.016	F
1957/09/06 00:00:00	3.873	F
1957/09/07 00:00:00	3.663	F
1957/09/08 00:00:00	2.964	F
1957/09/09 00:00:00	2.728	F
1957/09/10 00:00:00	2.458	F
1957/09/11 00:00:00	2.212	F
1957/09/12 00:00:00	1.803	F
1957/09/13 00:00:00	1.729	F
1957/09/14 00:00:00	1.646	F
1957/09/15 00:00:00	1.709	F
1957/09/16 00:00:00	1.443	F
1957/09/17 00:00:00	1.674	F
1957/09/18 00:00:00	1.084	F
1957/09/19 00:00:00	0.611	F
1957/09/20 00:00:00	2.380	F
1957/09/21 00:00:00	6.586	F
1957/09/22 00:00:00	10.981	F
1957/09/23 00:00:00	10.305	F
1957/09/24 00:00:00	90.593	F
1957/09/25 00:00:00	102.894	F
1957/09/26 00:00:00	20.678	F
1957/09/27 00:00:00	10.723	F
1957/09/28 00:00:00	8.830	F
1957/09/29 00:00:00	9.096	F
1957/09/30 00:00:00	8.438	F
1957/10/01 00:00:00	7.072	F
1957/10/02 00:00:00	6.949	F
1957/10/03 00:00:00	6.684	F
1957/10/04 00:00:00	6.057	F
1957/10/05 00:00:00	6.266	F
1957/10/06 00:00:00	6.496	F
1957/10/07 00:00:00	7.040	F
1957/10/08 00:00:00	7.367	F
1957/10/09 00:00:00	7.269	F
1957/10/10 00:00:00	7.185	F
1957/10/11 00:00:00	8.207	F
1957/10/12 00:00:00	8.802	F
1957/10/13 00:00:00	8.261	F
1957/10/14 00:00:00	7.700	F
1957/10/15 00:00:00	6.778	F
1957/10/16 00:00:00	6.866	F
1957/10/17 00:00:00	9.178	F
1957/10/18 00:00:00	13.022	F
1957/10/19 00:00:00	12.093	F
1957/10/20 00:00:00	11.730	F
1957/10/21 00:00:00	9.071	F
1957/10/22 00:00:00	6.469	F
1957/10/23 00:00:00	5.780	F
1957/10/24 00:00:00	5.880	F
1957/10/25 00:00:00	5.929	F
1957/10/26 00:00:00	6.040	F
1957/10/27 00:00:00	6.732	F
1957/10/28 00:00:00	7.061	F
1957/10/29 00:00:00	18.397	F
1957/10/30 00:00:00	37.660	F
1957/10/31 00:00:00	15.711	F
1957/11/01 00:00:00	12.609	F
1957/11/02 00:00:00	13.921	F
1957/11/03 00:00:00	14.092	F
1957/11/04 00:00:00	13.517	F
1957/11/05 00:00:00	55.758	F
1957/11/06 00:00:00	29.487	F
1957/11/07 00:00:00	14.318	F
1957/11/08 00:00:00	12.591	F
1957/11/09 00:00:00	12.052	F
1957/11/10 00:00:00	11.175	F
1957/11/11 00:00:00	9.825	F
1957/11/12 00:00:00	10.210	F
1957/11/13 00:00:00	10.865	F
1957/11/14 00:00:00	10.837	F
1957/11/15 00:00:00	10.304	F
1957/11/16 00:00:00	9.806	F
1957/11/17 00:00:00	10.613	F
1957/11/18 00:00:00	9.794	F
1957/11/19 00:00:00	10.444	F
1957/11/20 00:00:00	11.251	F
1957/11/21 00:00:00	10.462	F
1957/11/22 00:00:00	10.101	F
1957/11/23 00:00:00	10.092	F
1957/11/24 00:00:00	9.925	F
1957/11/25 00:00:00	9.384	F
1957/11/26 00:00:00	9.350	F
1957/11/27 00:00:00	9.088	F
1957/11/28 00:00:00	9.126	F
1957/11/29 00:00:00	7.372	F
1957/11/30 00:00:00	7.735	F
1957/12/01 00:00:00	7.793	F
1957/12/02 00:00:00	6.809	F
1957/12/03 00:00:00	6.376	F
1957/12/04 00:00:00	6.487	F
1957/12/05 00:00:00	6.491	F
1957/12/06 00:00:00	7.096	F
1957/12/07 00:00:00	7.773	F
1957/12/08 00:00:00	7.421	F
1957/12/09 00:00:00	7.403	F
1957/12/10 00:00:00	7.698	F
1957/12/11 00:00:00	28.177	F
1957/12/12 00:00:00	16.788	F
1957/12/13 00:00:00	13.565	F
1957/12/14 00:00:00	8.094	F
1957/12/15 00:00:00	7.810	F
1957/12/16 00:00:00	8.003	F
1957/12/17 00:00:00	10.191	F
1957/12/18 00:00:00	24.173	F
1957/12/19 00:00:00	18.183	F
1957/12/20 00:00:00	18.772	F
1957/12/21 00:00:00	19.567	F
1957/12/22 00:00:00	22.081	F
1957/12/23 00:00:00	35.734	F
1957/12/24 00:00:00	50.591	F
1957/12/25 00:00:00	21.754	F
1957/12/26 00:00:00	15.679	F
1957/12/27 00:00:00	14.254	F
1957/12/28 00:00:00	13.103	F
1957/12/29 00:00:00	12.452	F
1957/12/30 00:00:00	12.170	F
1957/12/31 00:00:00	10.388	F
1958/01/01 00:00:00	11.921	F
1958/01/02 00:00:00	39.464	F
1958/01/03 00:00:00	36.723	F
1958/01/04 00:00:00	23.002	F
1958/01/05 00:00:00	51.474	F
1958/01/06 00:00:00	32.703	F
1958/01/07 00:00:00	28.684	F
1958/01/08 00:00:00	26.264	F
1958/01/09 00:00:00	23.675	F
1958/01/10 00:00:00	21.801	F
1958/01/11 00:00:00	20.250	F
1958/01/12 00:00:00	15.020	F
1958/01/13 00:00:00	9.635	F
1958/01/14 00:00:00	9.944	F
1958/01/15 00:00:00	11.862	F
1958/01/16 00:00:00	11.748	F
1958/01/17 00:00:00	11.369	F
1958/01/18 00:00:00	10.554	F
1958/01/19 00:00:00	10.066	F
1958/01/20 00:00:00	10.172	F
1958/01/21 00:00:00	11.622	F
1958/01/22 00:00:00	11.997	F
1958/01/23 00:00:00	13.979	F
1958/01/24 00:00:00	15.624	F
1958/01/25 00:00:00	18.322	F
1958/01/26 00:00:00	20.591	F
1958/01/27 00:00:00	24.191	F
1958/01/28 00:00:00	84.730	F
1958/01/29 00:00:00	55.337	F
1958/01/30 00:00:00	28.781	F
1958/01/31 00:00:00	25.489	F
1958/02/01 00:00:00	22.757	F
1958/02/02 00:00:00	23.164	F
1958/02/03 00:00:00	23.539	F
1958/02/04 00:00:00	52.336	F
1958/02/05 00:00:00	55.432	F
1958/02/06 00:00:00	56.147	F
1958/02/07 00:00:00	57.462	F
1958/02/08 00:00:00	58.414	F
1958/02/09 00:00:00	54.027	F
1958/02/10 00:00:00	64.179	F
1958/02/11 00:00:00	102.185	31
1958/02/12 00:00:00	62.305	F
1958/02/13 00:00:00	25.110	F
1958/02/14 00:00:00	59.541	F
1958/02/15 00:00:00	29.576	F
1958/02/16 00:00:00	25.130	F
1958/02/17 00:00:00	22.788	F
1958/02/18 00:00:00	19.474	F
1958/02/19 00:00:00	18.190	F
1958/02/20 00:00:00	16.933	F
1958/02/21 00:00:00	16.745	F
1958/02/22 00:00:00	20.398	F
1958/02/23 00:00:00	22.695	F
1958/02/24 00:00:00	43.256	F
1958/02/25 00:00:00	85.043	F
1958/02/26 00:00:00	28.704	F
1958/02/27 00:00:00	25.620	F
1958/02/28 00:00:00	25.105	F
1958/03/01 00:00:00	30.047	F
1958/03/02 00:00:00	26.981	F
1958/03/03 00:00:00	22.600	F
1958/03/04 00:00:00	19.694	F
1958/03/05 00:00:00	18.193	F
1958/03/06 00:00:00	14.318	F
1958/03/07 00:00:00	12.084	F
1958/03/08 00:00:00	11.064	F
1958/03/09 00:00:00	10.859	F
1958/03/10 00:00:00	10.111	F
1958/03/11 00:00:00	10.020	F
1958/03/12 00:00:00	10.298	F
1958/03/13 00:00:00	13.355	F
1958/03/14 00:00:00	16.019	F
1958/03/15 00:00:00	12.562	F
1958/03/16 00:00:00	9.958	F
1958/03/17 00:00:00	6.727	F
1958/03/18 00:00:00	3.310	F
1958/03/19 00:00:00	3.716	F
1958/03/20 00:00:00	4.195	F
1958/03/21 00:00:00	5.330	F
1958/03/22 00:00:00	6.256	F
1958/03/23 00:00:00	7.804	F
1958/03/24 00:00:00	9.202	F
1958/03/25 00:00:00	12.616	F
1958/03/26 00:00:00	11.359	F
1958/03/27 00:00:00	10.958	F
1958/03/28 00:00:00	9.855	F
1958/03/29 00:00:00	11.320	F
1958/03/30 00:00:00	10.006	F
1958/03/31 00:00:00	8.697	F
1958/04/01 00:00:00	7.649	F
1958/04/02 00:00:00	7.103	F
1958/04/03 00:00:00	6.226	F
1958/04/04 00:00:00	6.114	F
1958/04/05 00:00:00	5.979	F
1958/04/06 00:00:00	6.570	F
1958/04/07 00:00:00	7.350	F
1958/04/08 00:00:00	12.193	F
1958/04/09 00:00:00	9.990	F
1958/04/10 00:00:00	8.736	F
1958/04/11 00:00:00	8.640	F
1958/04/12 00:00:00	9.722	F
1958/04/13 00:00:00	9.826	F
1958/04/14 00:00:00	9.201	F
1958/04/15 00:00:00	7.814	F
1958/04/16 00:00:00	7.414	F
1958/04/17 00:00:00	6.836	F
1958/04/18 00:00:00	7.054	F
1958/04/19 00:00:00	6.844	F
1958/04/20 00:00:00	6.762	F
1958/04/21 00:00:00	11.451	F
1958/04/22 00:00:00	7.851	F
1958/04/23 00:00:00	7.777	F
1958/04/24 00:00:00	7.649	F
1958/04/25 00:00:00	7.030	F
1958/04/26 00:00:00	7.405	F
1958/04/27 00:00:00	8.124	F
1958/04/28 00:00:00	7.084	F
1958/04/29 00:00:00	7.603	F
1958/04/30 00:00:00	7.181	F
1958/05/01 00:00:00	6.615	F
1958/05/02 00:00:00	5.839	F
1958/05/03 00:00:00	5.699	F
1958/05/04 00:00:00	6.004	F
1958/05/05 00:00:00	8.965	F
1958/05/06 00:00:00	10.325	F
1958/05/07 00:00:00	10.902	F
1958/05/08 00:00:00	10.367	F
1958/05/09 00:00:00	10.744	F
1958/05/10 00:00:00	9.777	F
1958/05/11 00:00:00	8.489	F
1958/05/12 00:00:00	8.313	F
1958/05/13 00:00:00	8.172	F
1958/05/14 00:00:00	9.666	F
1958/05/15 00:00:00	12.333	F
1958/05/16 00:00:00	14.123	F
1958/05/17 00:00:00	9.057	F
1958/05/18 00:00:00	7.610	F
1958/05/19 00:00:00	6.579	F
1958/05/20 00:00:00	6.381	F
1958/05/21 00:00:00	17.052	F
1958/05/22 00:00:00	19.869	F
1958/05/23 00:00:00	12.472	F
1958/05/24 00:00:00	12.285	F
1958/05/25 00:00:00	12.721	F
1958/05/26 00:00:00	8.121	F
1958/05/27 00:00:00	6.859	F
1958/05/28 00:00:00	9.249	F
1958/05/29 00:00:00	11.455	F
1958/05/30 00:00:00	10.982	F
1958/05/31 00:00:00	9.676	F
1958/06/01 00:00:00	7.713	F
1958/06/02 00:00:00	6.902	F
1958/06/03 00:00:00	12.461	F
1958/06/04 00:00:00	8.328	F
1958/06/05 00:00:00	9.336	F
1958/06/06 00:00:00	12.930	F
1958/06/07 00:00:00	13.998	F
1958/06/08 00:00:00	15.883	F
1958/06/09 00:00:00	14.869	F
1958/06/10 00:00:00	13.544	F
1958/06/11 00:00:00	11.763	F
1958/06/12 00:00:00	11.261	F
1958/06/13 00:00:00	10.939	F
1958/06/14 00:00:00	9.927	F
1958/06/15 00:00:00	10.025	F
1958/06/16 00:00:00	9.963	F
1958/06/17 00:00:00	9.130	F
1958/06/18 00:00:00	9.157	F
1958/06/19 00:00:00	9.096	F
1958/06/20 00:00:00	13.651	F
1958/06/21 00:00:00	13.838	F
1958/06/22 00:00:00	18.123	F
1958/06/23 00:00:00	19.524	F
1958/06/24 00:00:00	12.396	F
1958/06/25 00:00:00	19.519	F
1958/06/26 00:00:00	158.597	F
1958/06/27 00:00:00	72.531	F
1958/06/28 00:00:00	36.385	F
1958/06/29 00:00:00	35.883	F
1958/06/30 00:00:00	32.515	F
1958/07/01 00:00:00	19.523	F
1958/07/02 00:00:00	16.712	F
1958/07/03 00:00:00	20.107	F
1958/07/04 00:00:00	18.636	F
1958/07/05 00:00:00		M
1958/07/06 00:00:00		M
1958/07/07 00:00:00		M
1958/07/08 00:00:00		M
1958/07/09 00:00:00		M
1958/07/10 00:00:00		M
1958/07/11 00:00:00		M
1958/07/12 00:00:00		M
1958/07/13 00:00:00		M
1958/07/14 00:00:00		M
1958/07/15 00:00:00		M
1958/07/16 00:00:00		M
1958/07/17 00:00:00	27.570	F
1958/07/18 00:00:00	17.912	F
1958/07/19 00:00:00	24.904	F
1958/07/20 00:00:00	79.106	F
1958/07/21 00:00:00	74.634	F
1958/07/22 00:00:00	73.326	F
1958/07/23 00:00:00	38.240	F
1958/07/24 00:00:00	37.026	F
1958/07/25 00:00:00	39.495	F
1958/07/26 00:00:00	42.718	F
1958/07/27 00:00:00	46.631	F
1958/07/28 00:00:00	55.169	F
1958/07/29 00:00:00	24.514	F
1958/07/30 00:00:00	15.460	F
1958/07/31 00:00:00	17.312	F
1958/08/01 00:00:00	16.577	F
1958/08/02 00:00:00	19.394	F
1958/08/03 00:00:00	10.666	F
1958/08/04 00:00:00	8.823	F
1958/08/05 00:00:00	9.385	F
1958/08/06 00:00:00	9.127	F
1958/08/07 00:00:00	8.581	F
1958/08/08 00:00:00	8.715	F
1958/08/09 00:00:00	9.855	F
1958/08/10 00:00:00	9.586	F
1958/08/11 00:00:00	10.745	F
1958/08/12 00:00:00	15.761	F
1958/08/13 00:00:00	14.378	F
1958/08/14 00:00:00	14.798	F
1958/08/15 00:00:00	11.299	F
1958/08/16 00:00:00	9.273	F
1958/08/17 00:00:00	8.625	F
1958/08/18 00:00:00	8.311	F
1958/08/19 00:00:00	23.617	F
1958/08/20 00:00:00	42.501	F
1958/08/21 00:00:00	27.665	F
1958/08/22 00:00:00	38.173	F
1958/08/23 00:00:00	23.625	F
1958/08/24 00:00:00	54.913	F
1958/08/25 00:00:00	118.024	F
1958/08/26 00:00:00	47.996	F
1958/08/27 00:00:00	77.611	F
1958/08/28 00:00:00	86.500	F
1958/08/29 00:00:00	42.317	F
1958/08/30 00:00:00	32.132	F
1958/08/31 00:00:00	28.657	F
1958/09/01 00:00:00	23.769	F
1958/09/02 00:00:00	24.193	F
1958/09/03 00:00:00	63.704	F
1958/09/04 00:00:00	44.708	F
1958/09/05 00:00:00	23.256	F
1958/09/06 00:00:00	23.883	F
1958/09/07 00:00:00	23.271	F
1958/09/08 00:00:00	24.044	F
1958/09/09 00:00:00	27.316	F
1958/09/10 00:00:00	21.217	F
1958/09/11 00:00:00	18.822	F
1958/09/12 00:00:00	17.464	F
1958/09/13 00:00:00	15.455	F
1958/09/14 00:00:00	19.693	F
1958/09/15 00:00:00	22.821	F
1958/09/16 00:00:00	22.851	F
1958/09/17 00:00:00	21.589	F
1958/09/18 00:00:00	21.693	F
1958/09/19 00:00:00	21.068	F
1958/09/20 00:00:00	21.479	F
1958/09/21 00:00:00	23.168	F
1958/09/22 00:00:00	22.129	F
1958/09/23 00:00:00	29.037	F
1958/09/24 00:00:00	45.176	F
1958/09/25 00:00:00	62.525	F
1958/09/26 00:00:00	61.805	F
1958/09/27 00:00:00	63.612	F
1958/09/28 00:00:00	62.738	F
1958/09/29 00:00:00	66.402	F
1958/09/30 00:00:00	86.930	F
1958/10/01 00:00:00	59.082	F
1958/10/02 00:00:00	29.690	F
1958/10/03 00:00:00	59.593	F
1958/10/04 00:00:00	64.959	F
1958/10/05 00:00:00	51.448	F
1958/10/06 00:00:00	28.645	F
1958/10/07 00:00:00	28.767	F
1958/10/08 00:00:00	27.882	F
1958/10/09 00:00:00	24.736	F
1958/10/10 00:00:00	24.553	F
1958/10/11 00:00:00	22.594	F
1958/10/12 00:00:00	22.085	F
1958/10/13 00:00:00	25.747	F
1958/10/14 00:00:00	25.910	F
1958/10/15 00:00:00	19.786	F
1958/10/16 00:00:00	15.434	F
1958/10/17 00:00:00	12.178	F
1958/10/18 00:00:00	10.377	F
1958/10/19 00:00:00	9.207	F
1958/10/20 00:00:00	7.726	F
1958/10/21 00:00:00	7.312	F
1958/10/22 00:00:00	7.651	F
1958/10/23 00:00:00	7.622	F
1958/10/24 00:00:00	7.368	F
1958/10/25 00:00:00	28.254	F
1958/10/26 00:00:00	21.580	F
1958/10/27 00:00:00	18.500	F
1958/10/28 00:00:00		M
1958/10/29 00:00:00		M
1958/10/30 00:00:00		M
1958/10/31 00:00:00		M
1958/11/01 00:00:00		M
1958/11/02 00:00:00		M
1958/11/03 00:00:00		M
1958/11/04 00:00:00		M
1958/11/05 00:00:00		M
1958/11/06 00:00:00		M
1958/11/07 00:00:00		M
1958/11/08 00:00:00		M
1958/11/09 00:00:00		M
1958/11/10 00:00:00		M
1958/11/11 00:00:00		M
1958/11/12 00:00:00		M
1958/11/13 00:00:00	8.803	F
1958/11/14 00:00:00	9.594	F
1958/11/15 00:00:00	15.479	F
1958/11/16 00:00:00	10.147	F
1958/11/17 00:00:00	8.730	F
1958/11/18 00:00:00	8.478	F
1958/11/19 00:00:00	11.237	F
1958/11/20 00:00:00	16.117	F
1958/11/21 00:00:00	10.726	F
1958/11/22 00:00:00	9.832	F
1958/11/23 00:00:00	9.898	F
1958/11/24 00:00:00	9.083	F
1958/11/25 00:00:00	9.304	F
1958/11/26 00:00:00	10.296	F
1958/11/27 00:00:00	10.546	F
1958/11/28 00:00:00	9.764	F
1958/11/29 00:00:00	9.559	F
1958/11/30 00:00:00	9.643	F
1958/12/01 00:00:00	8.926	F
1958/12/02 00:00:00	9.555	F
1958/12/03 00:00:00	8.797	F
1958/12/04 00:00:00	8.014	F
1958/12/05 00:00:00	7.675	F
1958/12/06 00:00:00	7.199	F
1958/12/07 00:00:00	7.759	F
1958/12/08 00:00:00	7.678	F
1958/12/09 00:00:00	7.705	F
1958/12/10 00:00:00	10.305	F
1958/12/11 00:00:00	16.791	F
1958/12/12 00:00:00	13.640	F
1958/12/13 00:00:00	10.813	F
1958/12/14 00:00:00	10.237	F
1958/12/15 00:00:00	9.071	F
1958/12/16 00:00:00	9.674	F
1958/12/17 00:00:00	26.551	F
1958/12/18 00:00:00	18.003	F
1958/12/19 00:00:00	85.334	F
1958/12/20 00:00:00	78.221	F
1958/12/21 00:00:00	32.360	F
1958/12/22 00:00:00	125.017	F
1958/12/23 00:00:00	51.014	F
1958/12/24 00:00:00	32.207	F
1958/12/25 00:00:00	32.738	F
1958/12/26 00:00:00	30.913	F
1958/12/27 00:00:00	63.399	F
1958/12/28 00:00:00	33.675	F
1958/12/29 00:00:00	24.808	F
1958/12/30 00:00:00	24.611	F
1958/12/31 00:00:00	30.049	F
1959/01/01 00:00:00	30.351	F
1959/01/02 00:00:00	36.681	F
1959/01/03 00:00:00	30.851	F
1959/01/04 00:00:00	24.587	F
1959/01/05 00:00:00	24.364	F
1959/01/06 00:00:00	31.414	F
1959/01/07 00:00:00	48.104	F
1959/01/08 00:00:00	21.785	F
1959/01/09 00:00:00	18.584	F
1959/01/10 00:00:00	15.139	F
1959/01/11 00:00:00	13.948	F
1959/01/12 00:00:00	14.323	F
1959/01/13 00:00:00	16.052	F
1959/01/14 00:00:00	15.047	F
1959/01/15 00:00:00	13.449	F
1959/01/16 00:00:00	11.527	F
1959/01/17 00:00:00	17.843	F
1959/01/18 00:00:00	28.721	F
1959/01/19 00:00:00	38.310	F
1959/01/20 00:00:00	30.449	F
1959/01/21 00:00:00	19.094	F
1959/01/22 00:00:00	42.155	F
1959/01/23 00:00:00	20.148	F
1959/01/24 00:00:00	16.742	F
1959/01/25 00:00:00	13.283	F
1959/01/26 00:00:00	10.888	F
1959/01/27 00:00:00	12.271	F
1959/01/28 00:00:00	12.000	F
1959/01/29 00:00:00	11.283	F
1959/01/30 00:00:00	11.301	F
1959/01/31 00:00:00	9.971	F
1959/02/01 00:00:00	10.355	F
1959/02/02 00:00:00	10.977	F
1959/02/03 00:00:00	10.472	F
1959/02/04 00:00:00	11.040	F
1959/02/05 00:00:00	10.938	F
1959/02/06 00:00:00	10.279	F
1959/02/07 00:00:00	10.076	F
1959/02/08 00:00:00	10.092	F
1959/02/09 00:00:00	10.436	F
1959/02/10 00:00:00	12.031	F
1959/02/11 00:00:00	10.416	F
1959/02/12 00:00:00	8.943	F
1959/02/13 00:00:00	7.911	F
1959/02/14 00:00:00	8.058	F
1959/02/15 00:00:00	8.334	F
1959/02/16 00:00:00	7.987	F
1959/02/17 00:00:00	7.996	F
1959/02/18 00:00:00	8.130	F
1959/02/19 00:00:00	8.504	F
1959/02/20 00:00:00	7.715	F
1959/02/21 00:00:00	8.100	F
1959/02/22 00:00:00	7.425	F
1959/02/23 00:00:00	7.404	F
1959/02/24 00:00:00	6.646	F
1959/02/25 00:00:00	6.357	F
1959/02/26 00:00:00	6.362	F
1959/02/27 00:00:00	6.224	F
1959/02/28 00:00:00	14.312	F
1959/03/01 00:00:00	12.250	F
1959/03/02 00:00:00	9.688	F
1959/03/03 00:00:00	14.198	F
1959/03/04 00:00:00	10.719	F
1959/03/05 00:00:00	22.707	F
1959/03/06 00:00:00	19.970	F
1959/03/07 00:00:00	8.424	F
1959/03/08 00:00:00	8.123	F
1959/03/09 00:00:00	7.865	F
1959/03/10 00:00:00	7.140	F
1959/03/11 00:00:00	16.811	F
1959/03/12 00:00:00	14.746	F
1959/03/13 00:00:00	9.306	F
1959/03/14 00:00:00	10.147	F
1959/03/15 00:00:00	14.495	F
1959/03/16 00:00:00	12.731	F
1959/03/17 00:00:00	12.022	F
1959/03/18 00:00:00	11.154	F
1959/03/19 00:00:00	10.114	F
1959/03/20 00:00:00	10.308	F
1959/03/21 00:00:00	10.210	F
1959/03/22 00:00:00	13.450	F
1959/03/23 00:00:00	11.522	F
1959/03/24 00:00:00	17.532	F
1959/03/25 00:00:00	14.807	F
1959/03/26 00:00:00	11.041	F
1959/03/27 00:00:00	14.441	F
1959/03/28 00:00:00	15.297	F
1959/03/29 00:00:00	14.855	F
1959/03/30 00:00:00	15.141	F
1959/03/31 00:00:00	12.851	F
1959/04/01 00:00:00	11.590	F
1959/04/02 00:00:00	11.992	F
1959/04/03 00:00:00	11.655	F
1959/04/04 00:00:00	12.822	F
1959/04/05 00:00:00	12.657	F
1959/04/06 00:00:00	11.153	F
1959/04/07 00:00:00	10.426	F
1959/04/08 00:00:00	9.971	F
1959/04/09 00:00:00	9.494	F
1959/04/10 00:00:00	9.449	F
1959/04/11 00:00:00	10.114	F
1959/04/12 00:00:00	16.217	F
1959/04/13 00:00:00	15.289	F
1959/04/14 00:00:00	17.020	F
1959/04/15 00:00:00	16.074	F
1959/04/16 00:00:00	14.646	F
1959/04/17 00:00:00	10.991	F
1959/04/18 00:00:00	9.453	F
1959/04/19 00:00:00	10.208	F
1959/04/20 00:00:00	10.930	F
1959/04/21 00:00:00	11.180	F
1959/04/22 00:00:00	10.636	F
1959/04/23 00:00:00	9.637	F
1959/04/24 00:00:00	8.509	F
1959/04/25 00:00:00	12.922	F
1959/04/26 00:00:00	18.503	F
1959/04/27 00:00:00	13.209	F
1959/04/28 00:00:00	11.640	F
1959/04/29 00:00:00	10.099	F
1959/04/30 00:00:00	9.730	F
1959/05/01 00:00:00	9.423	F
1959/05/02 00:00:00	10.726	F
1959/05/03 00:00:00	10.131	F
1959/05/04 00:00:00	10.924	F
1959/05/05 00:00:00	9.899	F
1959/05/06 00:00:00	9.318	F
1959/05/07 00:00:00	9.335	F
1959/05/08 00:00:00	9.195	F
1959/05/09 00:00:00	9.280	F
1959/05/10 00:00:00	10.130	F
1959/05/11 00:00:00	11.589	F
1959/05/12 00:00:00	9.961	F
1959/05/13 00:00:00	9.401	F
1959/05/14 00:00:00	9.483	F
1959/05/15 00:00:00	10.718	F
1959/05/16 00:00:00	10.496	F
1959/05/17 00:00:00	10.175	F
1959/05/18 00:00:00	10.243	F
1959/05/19 00:00:00	10.396	F
1959/05/20 00:00:00	9.738	F
1959/05/21 00:00:00	12.536	F
1959/05/22 00:00:00	13.979	F
1959/05/23 00:00:00	14.134	F
1959/05/24 00:00:00	10.852	F
1959/05/25 00:00:00	8.126	F
1959/05/26 00:00:00	6.808	F
1959/05/27 00:00:00	5.716	F
1959/05/28 00:00:00	4.866	F
1959/05/29 00:00:00	4.079	F
1959/05/30 00:00:00	3.697	F
1959/05/31 00:00:00	3.357	F
1959/06/01 00:00:00	2.545	F
1959/06/02 00:00:00	2.792	F
1959/06/03 00:00:00	2.982	F
1959/06/04 00:00:00	3.204	F
1959/06/05 00:00:00	3.813	F
1959/06/06 00:00:00	3.093	F
1959/06/07 00:00:00	2.754	F
1959/06/08 00:00:00	2.558	F
1959/06/09 00:00:00	3.267	F
1959/06/10 00:00:00	3.757	F
1959/06/11 00:00:00	3.457	F
1959/06/12 00:00:00	3.916	F
1959/06/13 00:00:00	3.700	F
1959/06/14 00:00:00	3.091	F
1959/06/15 00:00:00	2.074	F
1959/06/16 00:00:00	1.823	F
1959/06/17 00:00:00	1.682	F
1959/06/18 00:00:00	1.756	F
1959/06/19 00:00:00	1.629	F
1959/06/20 00:00:00	1.618	F
1959/06/21 00:00:00	1.875	F
1959/06/22 00:00:00	2.369	F
1959/06/23 00:00:00	3.528	F
1959/06/24 00:00:00	3.601	F
1959/06/25 00:00:00	2.904	F
1959/06/26 00:00:00	2.263	F
1959/06/27 00:00:00	1.858	F
1959/06/28 00:00:00	2.019	F
1959/06/29 00:00:00	2.079	F
1959/06/30 00:00:00	3.087	F
1959/07/01 00:00:00	3.828	F
1959/07/02 00:00:00	3.988	F
1959/07/03 00:00:00	3.775	F
1959/07/04 00:00:00	3.175	F
1959/07/05 00:00:00	1.830	F
1959/07/06 00:00:00	1.660	F
1959/07/07 00:00:00	1.543	F
1959/07/08 00:00:00	1.529	F
1959/07/09 00:00:00	1.470	F
1959/07/10 00:00:00	1.278	F
1959/07/11 00:00:00	1.286	F
1959/07/12 00:00:00	1.165	F
1959/07/13 00:00:00	1.546	F
1959/07/14 00:00:00	1.544	F
1959/07/15 00:00:00	1.475	F
1959/07/16 00:00:00	1.305	F
1959/07/17 00:00:00	1.239	F
1959/07/18 00:00:00	1.460	F
1959/07/19 00:00:00	1.792	F
1959/07/20 00:00:00	1.702	F
1959/07/21 00:00:00	1.365	F
1959/07/22 00:00:00	1.308	F
1959/07/23 00:00:00	1.256	F
1959/07/24 00:00:00	1.194	F
1959/07/25 00:00:00	1.246	F
1959/07/26 00:00:00	1.309	F
1959/07/27 00:00:00	1.267	F
1959/07/28 00:00:00	1.615	F
1959/07/29 00:00:00	1.960	F
1959/07/30 00:00:00	3.347	F
1959/07/31 00:00:00	2.861	F
1959/08/01 00:00:00	2.061	F
1959/08/02 00:00:00	1.723	F
1959/08/03 00:00:00	1.286	F
1959/08/04 00:00:00	1.214	F
1959/08/05 00:00:00	1.008	F
1959/08/06 00:00:00	0.911	F
1959/08/07 00:00:00	0.879	F
1959/08/08 00:00:00	0.851	F
1959/08/09 00:00:00	0.910	F
1959/08/10 00:00:00	1.155	F
1959/08/11 00:00:00	1.281	F
1959/08/12 00:00:00	1.269	F
1959/08/13 00:00:00	1.230	F
1959/08/14 00:00:00	1.884	F
1959/08/15 00:00:00	2.044	F
1959/08/16 00:00:00	1.773	F
